TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20060101060001,73,1,0,0,0,20,0,0,0,0,0,0,0,0,25,0,0,0
20060101060014,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060025,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060033,19,2,2,0,0,60,0,0,0,0,0,0,0,0,0,0,30,0
20060101060038,52,2,0,0,0,45,0,0,0,0,0,0,0,0,50,0,0,0
20060101060049,22,2,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
20060101060057,30,2,4,120,110,90,20,0,0,0,0,0,0,0,0,0,0,0
20060101060067,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060077,23,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0
20060101060092,27,1,2,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0
20060101060106,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060108,28,2,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
20060101060500,59,2,1,0,15,40,0,30,0,0,0,0,0,20,0,1,0,0
20060101060502,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20060101060533,44,2,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
20060101060534,50,2,1,308,20,150,5,45,0,0,0,0,0,0,0,0,0,1
20060101060536,52,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
20060101060545,34,2,2,30,30,110,0,45,210,0,0,0,0,0,0,0,0,0
20060101060566,65,2,0,90,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20060101060572,85,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20060101060573,25,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20060101060578,39,1,4,0,0,105,0,50,0,0,0,0,0,0,0,2,0,0
20060101060580,73,1,0,0,0,9,0,15,0,0,0,0,0,0,3,5,0,0
20060101060581,68,2,2,180,0,195,0,150,0,0,0,0,0,0,0,0,0,0
20060101060589,46,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20060101060612,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060620,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060627,34,2,2,0,0,35,0,45,0,0,0,0,0,0,30,0,0,0
20060101060629,57,2,0,120,70,170,30,85,0,0,0,0,0,0,0,0,0,0
20060101060630,16,1,1,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0
20060101060633,25,2,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20060101060641,28,1,2,0,0,10,0,0,0,0,0,120,0,0,5,30,0,0
20060101060656,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060690,54,2,0,0,90,15,0,10,0,0,0,0,0,0,0,0,0,0
20060101060697,47,2,2,0,25,70,0,20,0,0,0,0,0,0,0,0,0,0
20060101060710,31,1,0,0,0,120,0,10,0,0,0,50,0,0,0,0,0,0
20060101060711,69,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,30,0
20060101060713,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060714,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060716,78,2,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
20060101060740,68,2,0,30,0,90,0,60,0,0,0,30,0,0,0,0,0,0
20060101060749,45,1,1,120,0,0,0,0,0,0,0,0,0,60,0,0,0,0
20060101060753,35,2,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20060101060768,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060785,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060809,43,2,2,0,60,70,0,60,0,0,0,0,0,0,0,0,0,0
20060101060818,32,1,0,0,0,90,0,0,0,0,60,0,0,0,0,0,0,0
20060101060823,30,2,0,0,0,75,0,15,0,0,0,0,0,0,6,0,0,0
20060101060825,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060101060848,45,1,3,30,0,60,0,90,0,0,0,0,0,0,0,0,0,0
20060101060849,31,1,0,20,10,0,0,0,0,0,0,0,0,0,60,0,0,0
20060101060851,33,2,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20060101060854,85,2,0,45,30,30,0,30,0,0,0,0,0,30,45,0,0,0
20060101060857,24,2,4,90,90,50,0,90,0,0,0,0,0,0,0,0,0,0
20060101060875,51,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,1
20060101060885,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
