TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20110101110010,62,2,1,95,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20110101110072,22,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110074,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110081,45,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110082,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110101,29,2,2,0,0,55,0,20,0,0,0,0,0,0,0,0,0,0
20110101110105,29,1,1,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
20110101110142,31,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20110101110156,35,1,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110183,33,2,3,160,160,55,10,60,0,0,0,0,0,0,0,0,0,0
20110101110507,74,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
20110101110520,61,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
20110101110521,70,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110522,56,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20110101110523,56,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20110101110525,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110542,61,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20110101110554,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110557,49,2,0,0,0,20,0,15,0,0,0,0,0,0,0,2,0,0
20110101110560,33,2,2,0,0,75,0,25,0,0,0,0,0,0,15,0,0,10
20110101110573,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110576,41,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20110101110577,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110594,49,2,1,0,0,145,0,25,0,0,0,0,0,0,0,0,0,0
20110101110598,60,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20110101110604,43,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20110101110611,58,2,0,120,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20110101110614,23,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20110101110635,31,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110639,58,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20110101110652,76,2,0,150,120,0,0,50,0,0,0,0,0,0,0,0,0,0
20110101110664,64,2,0,180,0,180,0,60,0,0,0,0,0,0,0,0,0,0
20110101110677,54,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
20110101110679,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110685,65,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20110101110691,22,2,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110700,72,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20110101110724,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110733,72,1,0,0,0,180,0,30,0,0,0,0,0,0,0,5,0,0
20110101110740,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110763,74,2,0,0,30,60,0,15,0,0,0,0,0,0,0,10,0,0
20110101110780,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110790,67,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
20110101110792,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110101110796,80,2,0,180,0,75,0,0,0,0,0,0,0,0,240,0,0,0
