TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20120101120022,38,2,2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
20120101120026,17,2,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
20120101120032,20,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120061,58,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20120101120068,65,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20120101120069,19,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20120101120097,46,1,0,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20120101120101,24,2,0,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0
20120101120106,34,1,0,0,0,10,0,0,0,0,0,0,0,11,0,0,0,0
20120101120135,40,1,2,40,15,60,0,90,0,0,0,0,0,90,0,0,30,0
20120101120147,53,1,1,0,60,10,0,0,0,0,0,0,0,0,0,0,0,15
20120101120154,54,1,0,60,0,55,0,0,0,0,0,0,0,0,0,0,0,0
20120101120156,24,1,0,0,0,30,0,0,0,0,0,0,0,0,15,0,0,0
20120101120173,32,1,1,0,224,10,0,0,0,0,0,0,0,0,0,0,0,0
20120101120187,32,2,1,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
20120101120506,29,2,2,0,210,60,0,15,0,0,0,0,0,0,0,0,0,0
20120101120508,39,1,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20120101120513,78,2,0,0,25,150,0,50,0,0,0,0,0,60,0,0,0,0
20120101120519,47,1,0,0,0,90,0,45,0,0,0,0,0,0,0,0,0,0
20120101120547,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120568,56,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20120101120570,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120588,38,1,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20120101120589,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120601,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120604,18,2,5,120,0,120,0,105,0,0,0,0,0,0,0,0,0,0
20120101120617,26,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20120101120621,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120629,33,2,3,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120630,35,2,2,120,0,35,0,0,130,0,0,0,0,0,0,0,0,0
20120101120631,68,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
20120101120638,67,2,0,150,90,0,0,0,0,0,0,0,0,0,75,0,0,0
20120101120640,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120664,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120674,58,2,0,0,0,45,0,15,0,0,0,0,0,0,92,0,0,0
20120101120699,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120719,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120101120737,77,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0
20120101120747,61,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20120101120750,77,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
20120101120752,34,1,1,5,0,0,0,0,30,0,0,0,0,0,90,0,0,0
20120101120757,29,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0
