TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20150101151355,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151362,77,2,0,10,30,370,0,0,0,0,0,0,0,0,0,0,0,0
20150101151385,41,2,1,60,0,90,0,0,0,0,0,0,0,0,0,0,0,0
20150101151446,73,2,0,0,20,0,0,30,0,0,0,0,0,0,0,0,60,0
20150101151470,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151480,59,2,0,3,15,20,0,0,0,0,0,0,0,0,0,2,0,0
20150101151498,51,2,0,0,0,20,0,0,0,0,0,0,0,5,50,0,0,0
20150101151504,35,2,0,160,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20150101151505,19,1,2,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150101151510,80,2,0,120,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150101151523,56,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150101151539,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151568,36,2,3,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0
20150101151580,37,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150101151585,67,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
20150101151626,51,2,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0
20150101151656,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151659,48,1,0,0,0,15,0,0,60,0,0,0,0,0,0,20,0,0
20150101151666,54,2,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0
20150101151722,29,2,2,60,0,75,0,30,0,0,0,0,0,0,0,0,0,0
20150101151736,64,2,2,0,0,60,0,30,0,0,0,0,0,0,0,0,0,0
20150101151765,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151772,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151775,65,2,0,0,0,35,0,25,0,0,0,0,0,0,5,0,0,0
20150101151776,72,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151786,75,1,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0
20150101151789,25,2,2,90,0,0,0,20,0,0,0,0,0,0,0,0,0,0
20150101151809,54,2,0,0,0,90,0,45,0,0,0,0,0,0,0,0,0,0
20150101151827,59,2,0,60,0,55,0,0,0,0,0,0,0,0,0,0,0,0
20150101151832,76,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,15,0
20150101151833,58,2,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151849,60,2,0,0,60,20,0,0,0,0,0,0,0,20,0,15,60,0
20150101151854,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151861,42,1,0,0,120,20,0,0,0,0,0,0,0,0,0,0,0,0
20150101151873,30,2,3,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0
20150101151874,35,2,1,30,30,15,0,15,0,0,0,0,0,0,0,1,0,0
20150101151878,57,1,0,160,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20150101151885,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151940,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101151949,53,2,1,60,55,92,0,30,0,0,0,0,0,0,0,0,0,0
20150101151980,60,2,0,0,0,90,0,30,0,0,0,0,0,0,60,0,30,0
20150101151986,61,2,0,0,25,100,0,30,0,0,0,0,0,0,0,0,0,0
20150101152004,33,2,2,30,0,55,20,0,0,0,0,0,0,20,0,1,0,0
20150101152012,58,1,0,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20150101152034,24,1,1,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
20150101152039,35,2,2,15,0,55,2,20,0,0,0,0,0,0,0,0,0,0
20150101152052,52,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20150101152063,44,1,0,0,0,20,0,20,0,0,0,0,0,0,20,0,0,0
20150101152068,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152098,70,2,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
20150101152127,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152132,67,2,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150101152135,48,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
20150101152146,19,2,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152178,47,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20150101152213,77,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20150101152246,19,2,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0
20150101152249,34,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150101152306,23,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152321,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152322,51,1,0,0,0,20,0,0,0,0,0,30,0,0,0,0,0,0
20150101152354,36,2,3,22,0,125,0,15,0,0,0,0,0,0,2,0,0,0
20150101152392,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152398,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101152412,36,2,4,0,0,20,0,40,0,0,0,0,0,0,30,0,0,0
20150101152479,30,2,1,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0
20150110140726,50,2,0,0,12,20,0,30,0,0,0,0,0,0,0,0,0,0
20150110140891,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110140954,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110141050,30,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
20150110141210,31,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,0
20150110141308,72,2,0,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110141403,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110141470,49,2,1,0,0,32,0,10,0,0,0,0,0,0,0,20,0,0
20150110141496,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110141751,18,2,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0
20150110142277,24,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
20150110142479,22,2,0,0,0,10,0,0,0,0,0,0,0,0,565,0,0,0
20150110142506,49,1,1,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
20150111140017,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
20150111140019,46,1,2,240,0,90,0,0,0,0,0,0,0,0,50,0,0,0
20150111140030,35,2,1,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0
20150111140057,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140078,25,1,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0
20150111140111,57,2,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111140124,47,1,0,0,120,0,0,0,0,0,0,0,0,60,0,0,0,0
20150111140146,28,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111140509,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140516,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140526,44,2,3,15,60,45,0,35,0,0,0,0,0,0,0,0,0,0
20150111140533,73,2,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
