TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20190101191807,34,1,3,180,0,300,0,0,0,0,0,0,0,0,0,0,0,0
20190101191828,73,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
20190101191850,65,2,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0
20190101191863,37,2,3,134,120,91,0,0,0,0,0,60,0,0,15,0,0,0
20190101191878,50,2,0,45,45,30,0,15,0,0,0,0,0,0,0,0,0,0
20190101191892,44,2,4,113,30,112,0,20,0,0,0,0,0,0,0,0,0,0
20190101191903,85,2,0,0,0,20,5,30,0,0,20,0,0,0,0,150,30,0
20190101191934,36,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20190101191955,77,1,0,0,0,0,0,0,375,0,15,0,0,0,0,0,0,0
20190101192000,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101192011,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101192038,49,2,1,65,6,90,0,25,0,0,0,40,0,101,0,0,0,0
20190101192084,73,2,0,30,0,0,0,0,0,0,0,285,0,0,0,0,0,0
20190101192090,80,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101192120,32,2,1,45,0,5,0,20,0,0,0,0,0,0,0,0,0,0
20190101192121,29,1,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20190101192137,28,2,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
20190101192143,78,2,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101192161,66,2,0,0,75,20,0,60,0,0,0,0,0,0,5,0,0,0
20190101192173,61,2,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190101192195,26,2,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
20190101192202,45,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20190101192282,75,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20190101192316,60,1,0,0,75,15,0,10,0,0,0,0,0,0,0,0,0,0
20190101192325,39,2,0,0,0,0,0,0,0,0,0,0,0,0,135,0,10,0
20190101192407,59,1,0,240,0,100,0,30,0,0,0,0,0,0,0,0,0,0
20190101192424,65,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101192460,41,1,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
20190101192482,32,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20190101192485,55,2,1,30,0,45,0,0,0,0,0,0,0,20,0,0,30,0
20190101192504,68,2,1,0,0,55,0,30,0,0,0,0,0,0,0,0,0,0
20190110180684,37,2,5,150,0,120,0,90,0,0,0,0,0,0,0,0,0,0
20190110181835,41,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20190111180022,30,2,1,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0
20190111180065,48,1,0,30,0,20,0,0,0,0,0,0,0,0,30,0,30,0
20190111180069,63,2,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20190111180093,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180126,39,2,1,120,0,90,0,5,0,0,0,0,0,0,0,0,0,0
20190111180132,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
20190111180151,32,1,2,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20190111180540,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180550,67,2,0,60,20,75,0,25,0,0,0,0,0,0,0,0,30,0
20190111180554,16,2,2,60,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20190111180555,60,2,1,210,0,195,0,0,0,0,0,20,0,0,30,0,0,0
20190111180558,54,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20190111180567,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180579,44,2,3,30,5,45,0,0,0,0,0,0,0,0,0,0,0,0
20190111180586,67,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20190111180613,46,1,1,0,0,0,0,0,0,0,0,120,0,0,30,0,0,0
20190111180624,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180626,52,2,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180629,37,2,3,0,150,110,0,0,0,0,0,0,0,0,0,0,0,0
20190111180643,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
20190111180646,17,2,1,310,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20190111180650,43,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180658,46,2,0,30,0,65,0,40,0,0,0,0,0,0,0,0,0,0
20190111180724,25,2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180731,47,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20190111180774,44,2,0,62,60,150,0,60,0,0,0,0,0,0,0,0,0,0
20190111180809,51,1,1,0,0,45,0,20,0,0,0,0,0,0,20,0,90,0
20190111180814,24,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
20190111180816,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180829,68,2,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180834,20,1,0,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0
20190111180874,44,2,0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111180892,26,1,2,120,0,90,0,60,0,0,0,0,0,0,0,0,0,0
20190111180895,40,1,3,0,0,140,0,0,0,0,0,0,0,0,15,30,0,0
20190111180913,74,2,0,0,0,0,0,30,0,0,0,0,0,0,30,45,0,0
20190111180918,61,2,0,120,0,50,0,30,0,0,0,445,0,0,0,0,0,0
20190111180960,80,2,0,225,0,60,0,60,0,0,0,0,0,0,0,0,0,0
20190111181010,54,2,0,55,0,0,0,20,0,0,0,10,0,0,0,0,0,0
20190111181041,39,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0
20190111181048,58,1,1,260,0,15,0,0,90,0,0,0,0,0,0,0,0,0
20190111181056,38,2,6,45,0,150,0,15,0,0,0,0,0,0,0,0,0,0
20190111181070,75,2,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
20190111181072,38,1,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190111181088,66,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
20190111181093,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181097,41,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181099,41,2,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20190111181108,69,2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
20190111181119,68,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,60,0
20190111181139,32,2,2,0,0,20,0,80,20,0,0,0,0,0,0,0,0,0
20190111181153,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181154,27,2,2,60,0,60,0,0,0,0,0,0,0,0,20,10,0,0
20190111181155,17,2,1,0,0,13,0,0,0,0,0,0,0,0,21,0,0,0
20190111181159,24,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
20190111181160,56,2,2,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181171,50,2,2,85,30,35,0,0,0,0,0,0,0,0,0,0,0,0
20190111181184,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181188,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181201,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181206,40,2,3,0,0,5,0,45,0,0,0,0,0,0,60,0,0,0
20190111181208,52,2,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
20190111181214,35,1,2,0,0,150,0,0,0,0,0,0,0,0,71,0,0,0
20190111181257,30,2,3,0,120,109,1,0,0,0,0,0,0,0,15,0,0,0
20190111181260,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181263,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181264,39,1,2,0,0,30,0,30,0,0,0,120,0,0,0,0,0,0
20190111181289,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181290,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181312,15,1,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20190111181315,29,2,2,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181331,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181347,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181359,35,2,1,17,0,48,0,0,0,0,0,0,0,0,0,0,0,0
20190111181392,57,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
20190111181404,71,1,0,0,0,110,0,20,0,0,0,0,0,0,20,0,0,0
20190111181418,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181436,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181438,44,1,1,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181439,32,2,3,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
20190111181440,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181441,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
20190111181460,16,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
20190111181490,43,2,1,0,10,60,0,30,0,0,0,0,0,0,0,0,0,0
20190111181501,79,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
20190111181507,51,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181599,41,1,1,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181607,59,2,0,0,0,30,0,30,125,0,0,0,0,0,0,0,0,0
20190111181608,36,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20190111181610,26,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20190111181616,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181648,16,1,3,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0
20190111181649,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181653,80,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181654,38,1,2,45,0,150,30,0,0,0,0,0,0,0,0,0,0,0
20190111181668,31,2,2,120,0,105,0,0,0,0,0,0,0,0,0,0,0,0
20190111181682,49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20190111181693,40,1,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190111181712,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0
20190111181740,47,1,2,0,0,40,5,20,0,0,0,0,0,0,0,0,0,0
20190111181744,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181750,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181766,74,1,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181772,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
20190111181793,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111181807,47,1,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0
20190111181834,35,2,1,0,0,120,60,10,0,0,0,0,0,0,0,0,0,0
20190111181844,24,2,0,0,0,15,0,0,0,0,0,0,0,0,120,0,0,0
20190111181861,41,2,1,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0
20190111181869,39,1,1,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0
20190111181881,25,1,1,0,0,15,0,30,0,0,120,0,0,0,135,0,0,0
20190111181887,41,1,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20190111181893,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
20190111181914,42,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111181935,45,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190111181954,39,2,1,20,25,75,0,60,0,0,0,0,0,0,0,0,0,0
20190111181962,85,2,0,0,0,30,0,0,0,0,0,0,0,90,0,0,0,0
20190111182001,41,2,3,60,75,15,0,20,0,0,0,0,0,0,0,0,0,0
20190111182007,21,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182011,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182032,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182039,42,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0
20190111182043,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182045,37,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182050,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182083,71,2,0,100,25,0,0,20,0,0,0,10,0,0,0,0,30,0
20190111182091,33,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
20190111182094,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182102,41,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182106,36,1,2,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20190111182118,50,2,0,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182155,61,1,0,0,0,90,0,37,0,0,0,0,0,0,0,0,0,0
20190111182195,77,2,0,0,0,75,0,60,0,0,0,0,0,0,0,0,0,0
20190111182202,62,1,0,0,0,15,10,10,0,0,0,0,0,0,5,0,0,0
20190111182207,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182213,80,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
20190111182224,27,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190111182227,44,2,1,0,45,25,0,30,0,0,0,0,0,0,15,0,30,0
20190111182237,71,1,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20190111182246,47,1,1,10,15,80,0,15,0,0,0,0,0,0,75,0,0,0
20190111182254,62,2,0,0,240,0,0,30,0,0,0,0,0,0,0,0,0,0
20190111182266,44,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20190111182267,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182273,45,1,2,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0
20190111182275,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182284,33,2,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111182298,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182304,35,1,2,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0
20190111182330,16,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182337,18,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111182364,29,2,0,0,0,60,0,10,0,0,0,0,0,10,1,0,0,0
20190111182394,58,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182407,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182409,53,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111182422,80,2,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
20190111182433,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182453,41,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190111182457,80,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
20190111182460,72,2,0,95,0,150,0,55,0,0,0,0,0,0,0,2,0,0
20190111182463,33,2,2,0,60,87,15,45,0,0,0,0,0,30,23,0,0,0
20190111182486,15,1,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20190111182493,20,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182511,57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190111182523,55,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
20190111182526,36,2,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180003,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180009,69,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20190112180011,34,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20190112180017,55,2,1,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
20190112180022,66,1,0,0,0,0,0,0,0,0,0,0,0,0,10,330,0,0
20190112180043,71,1,0,50,47,45,0,65,0,0,0,0,0,3,0,0,0,0
20190112180048,76,2,0,0,60,80,0,30,0,0,0,0,0,0,45,20,60,0
20190112180058,46,1,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190112180071,70,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20190112180076,48,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20190112180078,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180084,28,1,2,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0
20190112180087,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180088,38,1,0,0,15,2,0,0,0,0,0,0,0,0,25,0,0,0
20190112180089,46,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180092,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180095,36,1,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20190112180096,38,2,1,0,0,125,0,25,0,0,0,0,0,60,3,0,0,0
20190112180099,80,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190112180119,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180122,30,1,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180135,67,2,0,120,0,0,0,0,0,0,0,0,0,0,90,0,0,0
20190112180141,28,2,1,60,0,60,0,20,0,0,0,0,0,0,0,0,0,0
20190112180144,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180148,39,1,1,0,0,10,0,0,120,0,0,0,0,0,0,0,0,0
20190112180152,49,2,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20190112180500,71,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180510,35,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190112180511,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180514,32,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20190112180516,25,2,2,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
20190112180520,23,1,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0
20190112180522,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180527,47,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
20190112180528,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180532,44,2,1,0,60,40,0,24,0,0,0,0,0,0,20,0,0,0
20190112180537,59,2,0,10,0,60,0,20,0,0,0,0,0,0,0,0,0,0
20190112180541,63,2,0,45,0,15,0,15,0,0,0,0,0,0,100,0,0,0
20190112180543,71,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190112180550,64,1,0,0,0,30,0,0,0,0,0,0,0,120,0,0,0,0
20190112180552,30,1,0,0,0,15,0,0,140,0,0,0,0,0,0,0,0,0
20190112180553,38,1,3,0,0,35,0,15,0,0,0,0,0,0,0,0,0,0
20190112180557,35,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190112180561,64,2,2,10,455,15,0,20,0,0,0,0,0,0,0,0,0,0
20190112180564,65,2,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0
20190112180565,68,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180566,61,2,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180567,67,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20190112180568,23,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20190112180571,68,2,0,120,70,90,0,30,0,0,0,0,0,0,0,0,0,0
20190112180573,75,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20190112180575,59,2,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
20190112180577,68,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180579,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
20190112180584,46,2,2,10,75,45,15,0,0,0,0,0,0,0,0,0,10,0
20190112180587,74,1,1,90,0,0,0,0,0,0,0,0,0,0,0,30,0,0
20190112180590,85,2,0,90,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20190112180591,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180592,56,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20190112180593,66,1,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
20190112180595,62,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
20190112180598,57,1,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0
20190112180601,67,2,0,0,20,80,0,40,0,0,0,0,0,0,0,0,30,0
20190112180602,39,2,1,0,60,60,0,30,0,0,0,0,0,0,0,0,0,0
20190112180607,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180610,15,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
20190112180616,44,2,0,0,3,120,0,0,0,0,0,0,0,0,0,0,0,0
20190112180620,75,2,0,0,400,60,0,0,0,0,0,0,0,0,0,0,0,0
20190112180622,34,1,2,60,0,60,0,60,0,0,0,0,0,0,0,0,0,0
20190112180623,39,2,3,0,32,102,8,30,0,0,0,0,0,20,0,0,0,0
20190112180630,78,2,0,115,90,60,0,15,0,0,0,0,0,0,10,0,0,0
20190112180638,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190112180640,74,2,0,59,0,10,0,0,0,0,0,30,0,0,0,0,0,0
20190112180647,49,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,20
