TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20090101091217,78,2,0,0,0,15,0,20,0,0,0,0,0,140,40,0,0,0
20090101091218,75,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091220,29,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0
20090101091238,64,2,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0
20090101091274,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091279,57,2,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
20090101091325,57,1,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0
20090101091326,67,2,0,0,60,75,0,60,0,0,0,0,0,0,0,0,0,0
20090101091329,38,2,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20090101091331,26,2,1,0,0,80,20,30,0,0,0,0,0,0,65,0,0,0
20090101091334,59,2,0,28,0,20,0,0,0,0,0,0,0,0,0,16,0,0
20090101091369,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091417,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091422,61,2,0,180,0,60,0,30,0,0,0,0,0,0,45,0,0,0
20090101091430,58,1,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
20090101091448,63,2,0,150,60,90,0,0,0,0,0,0,0,0,0,0,0,0
20090101091449,53,1,0,180,0,35,0,0,0,0,45,0,0,0,0,0,0,0
20090101091451,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091455,31,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090101091462,73,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20090101091492,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091497,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091507,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091517,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091526,59,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091534,80,2,0,90,0,90,0,60,0,0,0,60,0,20,0,0,0,0
20090101091542,80,1,0,0,0,15,0,0,0,0,0,0,0,0,0,185,0,0
20090101091573,72,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091577,80,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091592,34,1,2,0,0,3,0,0,257,0,0,0,0,0,0,0,0,0
20090101091601,80,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20090101091611,80,2,0,0,0,60,0,0,0,0,0,0,0,285,210,0,0,0
20090101091640,57,2,0,60,0,33,0,0,0,0,0,0,0,0,0,10,0,0
20090101091679,35,2,1,240,0,35,0,0,0,0,0,0,0,0,20,0,0,0
20090101091684,40,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090101091686,36,2,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0
20090101091694,31,2,2,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0
20090101091698,50,2,1,121,0,68,0,65,0,0,0,0,0,0,3,0,0,0
20090101091747,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091795,85,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20090101091799,65,2,0,60,0,15,0,60,0,0,0,0,0,0,15,0,0,11
20090101091803,45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091807,67,1,0,0,0,65,10,30,0,0,0,0,0,0,0,0,0,0
20090101091817,26,2,0,60,60,0,0,0,0,0,0,120,0,0,0,0,0,0
20090101091830,31,2,1,100,0,85,0,0,0,0,0,0,0,0,0,0,0,0
20090101091834,46,2,2,120,0,60,0,15,10,0,0,0,0,0,0,0,0,0
20090101091840,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091844,36,1,3,0,0,30,0,0,0,0,0,60,0,0,0,0,0,0
20090101091849,40,2,2,35,20,45,0,0,0,0,0,0,0,0,25,0,0,0
20090101091864,52,2,0,0,120,70,0,0,0,0,0,0,0,0,0,0,0,0
20090101091865,85,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090101091876,40,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20090101091883,70,2,2,0,0,240,0,100,0,0,0,0,0,0,0,0,0,0
20090101091895,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091905,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091917,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101091951,70,1,1,0,0,45,0,10,0,0,0,0,0,0,0,0,0,0
20090101092015,33,1,1,100,0,0,0,0,0,0,0,0,0,30,0,0,0,0
20090101092027,69,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0
20090101092030,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092057,36,2,3,90,0,0,0,20,0,0,0,0,0,0,0,0,0,0
20090101092064,46,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20090101092071,29,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20090101092083,34,2,0,150,0,0,0,0,0,0,0,0,0,0,150,0,0,0
20090101092092,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092095,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092098,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092161,80,2,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0
20090101092163,67,1,0,240,0,0,0,0,0,0,0,0,0,120,0,0,0,0
20090101092179,68,1,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0
20090101092180,38,2,2,0,0,60,0,378,0,0,0,0,0,15,0,0,0,0
20090101092209,58,2,0,290,0,160,0,0,0,0,0,0,0,0,0,0,0,0
20090101092214,80,2,0,5,30,145,0,102,0,0,0,0,0,0,30,0,0,0
20090101092219,36,2,1,180,20,5,0,0,0,0,0,0,0,0,0,0,0,0
20090101092252,34,1,2,0,0,34,0,35,0,10,0,0,0,0,40,0,0,0
20090101092261,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092276,78,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20090101092287,62,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
20090101092288,47,2,2,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0
20090101092300,73,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15
20090101092304,63,1,0,0,0,0,0,0,0,0,0,0,60,0,45,0,0,0
20090101092343,78,1,0,30,0,0,0,0,0,0,0,0,0,10,0,10,0,0
20090101092354,62,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20090101092377,24,2,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20090101092392,53,2,0,165,0,60,0,45,0,0,0,0,0,0,45,0,0,0
20090101092397,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101092417,71,1,0,0,0,0,0,0,0,0,0,120,0,0,0,60,0,0
20090101092422,39,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20090101092430,45,2,3,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
20090101092492,50,1,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20090101092518,27,2,4,0,0,77,0,30,333,0,0,0,0,0,30,0,0,0
20090110080503,43,2,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20090110080536,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090110081010,55,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20090110081113,37,2,1,0,0,40,0,30,0,0,0,0,0,0,0,0,0,0
20090110081162,33,2,2,0,0,60,0,30,0,0,0,0,0,0,30,0,20,0
20090110082207,44,1,2,0,0,75,0,0,0,0,0,0,0,0,20,0,0,0
20090110082505,16,1,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20090111080005,43,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20090111080038,43,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080165,67,1,0,0,120,25,0,120,0,0,0,130,0,0,0,0,0,0
20090111080505,18,2,2,150,0,0,15,0,0,0,0,0,0,0,0,0,0,0
20090111080507,49,2,0,150,75,30,0,0,0,0,0,90,0,0,0,0,0,0
20090111080529,22,2,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0
20090111080534,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080605,38,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111080610,38,1,3,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0
20090111080612,34,2,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111080616,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
20090111080619,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080623,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080653,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080659,44,2,3,0,60,120,0,15,0,0,0,0,0,0,10,10,0,0
20090111080670,43,1,1,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0
20090111080672,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080700,58,2,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111080725,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080747,64,2,0,185,0,145,0,20,0,0,0,0,0,0,0,0,0,0
20090111080753,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080784,28,2,1,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111080787,19,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080791,69,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080803,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080814,29,2,1,90,40,20,0,30,0,0,0,0,0,0,0,0,0,0
20090111080818,29,2,1,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111080835,46,1,2,0,40,35,0,0,0,0,0,0,0,0,0,0,0,0
20090111080842,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080843,38,2,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111080850,70,2,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080860,47,2,0,30,120,15,0,30,0,0,0,0,0,0,0,0,0,0
20090111080863,21,2,0,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20090111080874,47,2,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080877,34,2,2,0,240,60,0,85,0,0,0,0,0,0,0,0,0,0
20090111080901,56,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20090111080903,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080906,40,2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111080908,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20090111080943,60,2,0,0,0,45,0,30,0,0,0,0,0,0,0,0,0,0
20090111080949,75,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20090111080981,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111080997,38,2,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
20090111080999,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081003,49,2,1,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0
20090111081021,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081024,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081027,52,2,0,45,0,0,0,25,0,0,0,0,0,0,0,0,0,0
20090111081036,41,1,2,60,0,7,0,5,0,0,0,0,0,0,73,0,0,0
20090111081049,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081051,20,2,0,15,0,60,0,20,0,0,0,0,0,0,0,0,60,0
20090111081067,51,1,3,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111081072,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081078,58,1,0,0,0,40,0,0,0,0,0,0,0,0,25,0,0,0
20090111081092,30,2,1,20,0,40,0,15,0,0,0,0,0,0,0,0,0,0
20090111081093,33,2,2,30,20,31,0,20,0,0,0,0,0,0,0,0,0,0
20090111081098,50,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
20090111081100,54,2,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
20090111081104,61,2,0,155,105,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081110,56,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20090111081114,29,2,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
20090111081118,65,1,0,90,0,10,0,30,0,0,0,0,0,5,0,0,25,0
20090111081140,45,2,1,0,0,115,0,0,0,0,0,0,0,0,0,0,30,0
20090111081161,39,1,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
20090111081162,50,2,1,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0
20090111081199,30,2,1,0,34,40,0,0,0,0,0,0,0,0,0,0,10,0
20090111081204,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081213,35,1,2,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
20090111081222,31,2,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081223,63,1,0,50,0,50,0,0,0,0,0,0,0,0,0,15,0,0
20090111081234,32,2,3,60,30,15,2,0,0,0,0,0,0,0,0,0,0,0
20090111081251,50,2,0,0,0,90,0,30,0,0,0,0,0,0,0,0,0,0
20090111081272,35,2,2,90,40,45,0,20,0,0,0,0,0,0,0,0,0,0
20090111081286,45,2,2,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081295,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081306,50,1,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0
20090111081330,40,2,2,135,0,15,0,15,0,0,0,0,0,0,0,0,0,0
20090111081333,53,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081337,25,1,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0
20090111081340,28,2,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111081345,46,2,1,120,120,15,0,0,120,0,0,0,0,0,0,0,0,0
20090111081350,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
20090111081361,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081372,58,1,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0
20090111081375,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081405,47,2,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
20090111081406,80,2,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0
20090111081411,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081423,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081431,48,2,0,50,120,15,0,10,0,0,0,0,0,0,0,0,0,0
20090111081432,54,2,0,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111081440,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081451,38,2,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20090111081455,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081462,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081468,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081472,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20090111081492,65,1,0,0,0,20,0,0,0,0,0,0,0,45,0,5,0,0
20090111081507,77,2,0,0,10,20,0,25,0,0,0,0,0,0,0,0,0,0
20090111081513,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081535,53,2,2,0,60,45,0,15,0,0,0,0,0,0,15,0,0,0
20090111081538,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081539,43,2,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
20090111081561,26,1,5,130,0,10,0,30,0,0,0,0,0,0,0,0,0,0
20090111081588,58,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081597,46,1,3,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081602,16,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081614,54,2,0,5,5,20,0,15,0,0,0,0,0,0,5,0,0,0
20090111081630,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081635,39,2,1,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20090111081651,70,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20090111081667,54,2,2,0,240,0,0,0,0,0,0,0,0,0,60,0,0,0
20090111081670,54,1,0,0,0,120,0,60,0,0,0,0,0,0,0,0,0,0
20090111081688,16,1,1,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081691,38,2,2,0,0,188,0,15,0,0,0,0,0,0,10,0,25,0
20090111081695,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081700,51,2,2,60,0,30,0,0,0,0,0,0,0,0,0,0,45,0
20090111081711,35,1,1,0,60,195,0,30,0,0,0,0,0,0,0,0,0,0
20090111081718,46,2,0,0,15,0,0,20,0,0,0,0,0,0,0,0,30,0
20090111081726,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081736,46,2,2,0,0,60,0,60,0,0,0,0,0,80,0,0,0,0
20090111081738,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081746,36,2,2,0,99,40,0,10,0,0,0,0,0,0,5,0,0,0
20090111081754,35,1,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20090111081762,62,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
20090111081789,54,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111081798,48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081814,53,1,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
20090111081820,60,2,1,0,0,5,0,0,0,0,0,0,0,0,17,0,65,0
20090111081833,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081863,43,1,4,0,0,55,0,10,0,0,0,0,0,0,0,0,0,0
20090111081889,66,2,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0
20090111081894,56,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
20090111081897,27,2,0,60,265,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081899,47,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
20090111081900,56,2,0,0,0,95,0,10,0,0,0,0,0,15,54,1,0,0
20090111081907,44,1,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20090111081908,40,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081915,16,1,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20090111081923,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081926,26,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
20090111081928,39,1,0,6,10,5,0,0,0,0,0,0,0,0,0,2,0,0
20090111081931,44,2,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081932,41,2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20090111081953,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111081957,47,2,2,270,60,40,0,0,0,0,0,180,0,0,0,0,0,0
20090111081959,50,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,15
20090111081967,26,1,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0
20090111081970,73,1,0,120,60,120,0,0,0,0,0,180,0,0,0,0,0,0
20090111081974,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20090111081980,44,2,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
20090111081997,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082021,57,2,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0
20090111082024,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082045,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082054,38,1,1,120,0,90,0,0,0,0,0,0,0,0,0,0,0,0
20090111082066,43,2,1,0,330,0,0,0,0,0,0,0,0,0,30,0,0,0
20090111082088,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082099,50,2,1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082100,35,1,0,0,0,45,0,0,0,0,0,0,0,0,15,0,0,0
20090111082102,80,2,0,0,0,50,0,20,0,0,0,0,0,0,0,0,0,0
20090111082119,15,1,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
20090111082122,45,2,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
20090111082145,45,2,0,120,20,0,0,0,0,0,0,0,0,0,135,0,0,0
20090111082149,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082152,40,2,1,120,105,0,0,30,0,0,0,0,0,0,0,0,0,0
20090111082155,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20090111082163,39,2,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082186,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082191,46,2,0,40,60,30,0,20,0,0,0,0,0,0,10,0,0,0
20090111082202,48,1,0,0,210,0,0,0,0,0,0,120,0,0,0,0,0,0
20090111082209,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082217,31,2,0,45,0,0,0,0,0,0,0,0,0,0,15,0,0,0
20090111082236,33,2,3,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20090111082251,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082271,28,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082285,65,2,0,0,90,30,0,20,0,0,0,0,0,0,0,0,0,0
20090111082294,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082299,75,2,0,0,150,120,0,0,0,0,0,0,0,0,0,5,0,0
20090111082307,52,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082318,27,2,2,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20090111082320,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090111082365,63,2,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0
